sample_id	subpopulation	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
S_01738	tropical_japonica	-0.243582	0.090385	0.010233	-0.004792	0.001073	0.017234	0.003613	-0.007596	-0.024428	-0.017933
S_01739	tropical_japonica	-0.189682	0.173149	-0.007837	0.012551	0.034599	0.038741	0.048404	-0.003252	0.012687	-0.002082
S_01740	tropical_japonica	-0.197679	0.154016	-0.013996	-0.002819	-0.000907	0.013417	0.014501	-0.033373	0.000463	0.008084
S_01741	tropical_japonica	-0.14113	0.063827	-0.020064	-0.003697	-0.022365	0.022687	-0.015335	0.016373	-0.006201	-0.044095
S_01742	tropical_japonica	-0.220989	0.127616	-0.010692	0.019212	-0.036292	-0.022029	0.004647	-0.015108	0.005957	-0.042645
S_01743	tropical_japonica	-0.261411	0.056815	-0.009479	0.011386	-0.015552	0.016412	0.012471	-0.015617	0.024405	-0.011261
S_01744	tropical_japonica	-0.30646	0.139906	0.012604	0.005322	-0.001539	0.007971	-0.010631	0.016017	-0.042633	-0.009667
S_01745	tropical_japonica	-0.282403	0.095124	0.041161	-0.017248	-0.002968	0.00803	-0.018418	0.028352	-0.014554	-0.010018
S_01746	tropical_japonica	-0.13019	0.119487	-0.030781	0.02324	0.016304	0.035644	0.001445	0.021928	0.010766	-0.001303
S_01747	tropical_japonica	-0.237084	0.196735	0.015668	-0.001253	-0.034856	0.030806	-0.015596	0.067936	0.027786	-0.008327
S_01748	tropical_japonica	-0.217479	0.124355	0.038004	-0.028624	0.006876	-0.015466	-0.007	0.015704	-0.001338	-0.006646
S_01749	tropical_japonica	-0.217061	0.128637	0.001823	-0.0142	0.029319	-0.007322	0.024562	0.002801	-0.003977	-0.009394
S_01750	tropical_japonica	-0.106362	0.110159	0.009695	-0.005349	0.013955	0.013146	-0.008392	-0.002668	0.014803	-0.00668
S_01751	tropical_japonica	-0.162427	0.178861	0.015892	-0.003087	0.016936	-0.012923	0.029669	-0.019934	-0.002364	0.03849
S_01752	tropical_japonica	-0.228161	0.084981	0.022368	0.007052	-0.007456	-0.009345	-0.021979	-0.029506	0.024234	0.003887
S_01753	tropical_japonica	-0.159496	0.050832	0.006071	-0.012827	-0.020656	0.007479	-0.017886	-0.009442	-0.005786	0.011551
S_01754	tropical_japonica	-0.209233	0.146527	0.024425	-0.015281	0.0325	0.009807	-0.011301	-0.034978	0.018083	-0.042763
S_01755	tropical_japonica	-0.088308	0.183157	-0.019478	0.021409	-0.003331	-0.005125	0.011339	0.001819	0.007762	-0.009835
S_01756	tropical_japonica	-0.159162	0.170916	-0.012517	0.026692	0.009519	-0.003403	0.016696	0.002803	0.030075	-0.006197
S_01757	tropical_japonica	-0.112382	0.215149	0.002012	-0.024463	-0.005931	-0.006124	0.043696	-0.001798	0.004229	0.0126
S_01758	tropical_japonica	-0.218178	0.111811	0.019581	0.028494	0.014324	0.028559	-0.010351	-0.007614	-0.005852	-0.038933
S_01759	tropical_japonica	-0.177891	0.10013	-0.010039	-0.051116	-0.025348	0.033872	-0.007475	-0.01166	0.001173	0.012112
S_01760	tropical_japonica	-0.238088	0.080295	-0.029017	0.010924	0.008934	0.022607	-0.000832	-0.00067	-0.014834	0.01713
S_01761	tropical_japonica	-0.2214	0.049218	0.01712	-0.030414	0.002198	0.014169	-0.021325	0.01056	0.022174	-0.003943
S_01762	tropical_japonica	-0.174598	0.150051	0.006039	-0.000913	0.010472	0.025254	0.002395	-0.009862	-0.011738	-0.000418
S_01763	tropical_japonica	-0.159312	0.105621	0.018928	0.013512	0.005108	0.007616	-0.030272	-0.038928	0.014074	-0.001735
S_01764	tropical_japonica	-0.118683	0.12571	-0.008577	-0.009381	0.033475	0.021138	-0.019297	-0.033209	-0.028758	0.0125
S_01765	tropical_japonica	-0.194045	0.234191	0.004185	-0.022434	-0.015072	0.029899	0.009331	0.010066	0.013728	-0.002631
S_01766	tropical_japonica	-0.196758	0.116963	0.042908	-0.013264	-0.028346	-0.00149	0.000458	-0.016616	0.018432	-0.000331
S_01767	tropical_japonica	-0.094953	0.136435	-0.029093	-0.012823	-0.015481	-0.026179	0.008012	-0.009656	0.019687	-0.005272
S_01768	tropical_japonica	-0.248989	0.20243	-0.046523	-0.042564	0.007078	0.028351	0.012064	-0.00874	0.028217	-0.0213
S_01769	tropical_japonica	-0.269821	0.153104	0.026394	0.011752	-0.015609	-0.003138	-0.009419	-0.021278	0.01163	0.008968
S_01770	tropical_japonica	-0.227447	0.145678	0.030411	-0.038317	0.004041	-0.028825	-0.001481	0.002954	-0.00755	-0.011896
S_01771	tropical_japonica	-0.222529	0.173178	0.032794	0.012352	-0.007427	-0.012375	0.010685	-0.019977	-0.004794	0.005412
S_01772	tropical_japonica	-0.197089	0.060077	0.016816	0.004889	-0.032557	-0.014991	0.027079	-0.01136	-0.014307	0.015568
S_01773	tropical_japonica	-0.190339	0.124268	-0.040945	-0.018094	-0.01158	0.017697	0.046284	0.004935	0.026835	0.017345
S_01774	tropical_japonica	-0.213899	0.124349	-0.010867	0.022707	-0.008011	0.009967	-0.000643	9.3e-05	0.009965	0.011607
S_01775	tropical_japonica	-0.212116	0.152944	0.027804	0.002612	-0.005191	-0.00734	-0.001143	-0.008601	-0.016804	0.044487
S_01776	tropical_japonica	-0.257171	0.108129	-0.043811	0.020617	-0.020255	0.01404	-0.01228	-0.016306	-0.022255	-0.009863
S_01777	tropical_japonica	-0.180994	0.169371	-0.022962	0.001365	0.023797	0.013063	0.001366	-0.010547	-0.017312	-0.024481
S_01778	tropical_japonica	-0.070847	0.162888	-0.017318	-0.048537	-0.02217	-0.004921	-0.017914	-0.005167	0.025289	-0.039486
S_01779	tropical_japonica	-0.120939	0.116182	0.025061	-0.018182	-0.003573	0.009232	0.028752	0.018679	-0.006141	0.01137
S_01780	tropical_japonica	-0.120223	0.122058	0.006322	-0.027759	0.004295	0.009386	0.009744	0.002876	0.03485	0.0162
S_01781	tropical_japonica	-0.178709	0.088779	-0.045543	0.043783	-0.020363	-0.008516	0.020155	-0.010808	-0.000237	-0.000947
S_01782	tropical_japonica	-0.239649	0.170573	-0.013635	0.010488	-0.010839	-0.018429	-0.021179	0.015202	-0.037796	-0.025027
S_01783	tropical_japonica	-0.171899	0.128655	0.007979	-0.018058	-0.017625	0.025058	0.038623	0.008322	0.019998	0.00421
S_01784	tropical_japonica	-0.230604	0.199694	-0.005443	0.001029	-0.003714	-0.054212	-0.025408	-0.011004	0.020999	-0.004988
S_01785	tropical_japonica	-0.135926	0.184203	-0.006386	-0.008799	-0.00473	-0.013387	0.00843	0.029634	-0.026518	-0.017674
S_01786	tropical_japonica	-0.168379	0.18109	0.006257	0.010069	-0.01164	0.00703	-0.018185	0.056317	0.016685	-0.021984
S_01787	tropical_japonica	-0.130823	0.10933	-0.024181	-0.009502	-0.010224	0.017189	0.018279	-0.009663	-0.015441	0.006725
S_01788	tropical_japonica	-0.204595	0.173813	0.03686	-0.026384	-0.000503	-0.017134	-0.000362	0.007779	0.021923	-0.016636
S_01789	tropical_japonica	-0.271802	0.207335	-0.028342	-0.017759	0.001482	0.031246	0.010063	-0.012525	-0.013654	0.004352
S_01790	tropical_japonica	-0.11697	0.076994	-0.002115	0.024341	-0.013122	-0.026167	-0.010416	-0.004227	0.017042	0.005271
S_01791	temperate_japonica	-0.274478	-0.08963	-0.046299	0.006729	0.029661	-0.002179	-0.033573	-0.007102	-0.039136	-0.005541
S_01792	temperate_japonica	-0.243605	-0.086962	0.002013	0.001534	0.020481	-0.016049	0.021118	0.022232	0.017111	0.015113
S_01793	temperate_japonica	-0.217008	-0.101298	0.019496	-0.014308	0.009937	0.026406	0.004123	-0.018797	-0.026155	0.004545
S_01794	temperate_japonica	-0.231811	-0.11923	0.000207	0.00592	-0.003746	0.020968	-0.015411	0.043329	0.016378	0.022067
S_01795	temperate_japonica	-0.288612	-0.129165	0.020617	0.025384	-0.006679	0.008525	0.024437	0.021489	-0.038397	0.009481
S_01796	temperate_japonica	-0.218396	-0.133861	-0.010753	-0.007298	-0.024445	-0.013913	0.0275	-0.043585	-0.019943	-0.007233
S_01797	temperate_japonica	-0.219103	-0.167453	-0.037143	-0.030525	-0.001317	0.018866	-0.004636	0.014789	-0.009246	0.017527
S_01798	temperate_japonica	-0.223865	-0.097918	-0.01859	-0.005028	0.012586	-0.011094	0.015233	0.03435	0.016356	0.024924
S_01799	temperate_japonica	-0.204607	-0.066336	0.007505	0.020807	0.008337	0.018654	-0.002165	-0.00323	0.002472	0.021755
S_01800	temperate_japonica	-0.27013	-0.123883	-0.012567	-0.033669	-0.029517	0.022528	0.002517	-0.004498	0.015409	-0.057795
S_01801	temperate_japonica	-0.26667	-0.143862	0.020722	-0.015623	-0.006389	0.032844	0.01115	-0.002918	0.002922	-0.008162
S_01802	temperate_japonica	-0.257882	-0.135613	0.005602	-0.004678	-0.00538	0.06329	-0.012342	0.036347	0.013442	0.005171
S_01803	temperate_japonica	-0.226518	-0.159116	0.011295	-0.003887	0.010903	-0.025167	-0.003772	0.019553	0.013989	0.030307
S_01804	temperate_japonica	-0.246925	-0.15451	0.000734	-0.013302	0.042776	0.047594	-0.01041	-0.01023	0.007042	0.008119
S_01805	temperate_japonica	-0.311359	-0.057736	0.008814	0.040051	0.001789	0.013965	-0.000514	0.022479	0.027967	0.012674
S_01806	temperate_japonica	-0.2552	-0.133955	-0.044737	0.012604	0.039279	0.002646	0.014323	0.017763	-0.025698	-0.021249
S_01807	temperate_japonica	-0.264859	-0.053044	0.01513	0.005627	-0.004656	0.004946	0.011507	-0.004426	0.003173	0.026215
S_01808	temperate_japonica	-0.234676	-0.159136	0.002323	0.004264	-0.005843	0.044336	0.001628	-0.005965	-0.021449	-0.005533
S_01809	temperate_japonica	-0.193604	-0.124545	0.013047	-0.033258	0.003155	-0.001806	-0.011442	0.003385	0.01849	0.030562
S_01810	temperate_japonica	-0.256308	-0.052283	0.034251	0.013186	-0.007738	-0.043869	-0.002327	0.041373	-0.033653	0.008064
S_01811	temperate_japonica	-0.190787	-0.070746	-0.01921	-0.023884	-0.006713	0.014011	0.02766	0.021699	-0.032112	-0.023553
S_01812	temperate_japonica	-0.232989	-0.11204	-0.015895	0.019272	-0.043807	-0.01032	0.017058	0.024793	-0.012559	-0.013193
S_01813	temperate_japonica	-0.233921	-0.115331	0.015116	0.022409	0.008617	-0.025084	-0.007482	-0.018256	0.000843	-0.016249
S_01814	temperate_japonica	-0.241988	-0.074707	-0.003198	-0.048395	-0.027979	0.002562	-0.032673	0.010306	0.011395	0.005924
S_01815	temperate_japonica	-0.232873	-0.099347	0.023537	0.007184	0.005723	-0.001241	-0.018637	-0.053759	-0.034318	-0.011822
S_01816	temperate_japonica	-0.241409	-0.116959	0.047247	-0.027411	0.035143	0.017611	0.015008	-0.017471	-0.012414	-0.033544
S_01817	temperate_japonica	-0.206532	-0.123554	-0.015989	0.02129	-0.011143	-0.010389	-0.016548	0.021344	-0.003958	-0.042495
S_01818	temperate_japonica	-0.23096	-0.099758	0.019592	0.038754	0.031287	-0.011187	3.6e-05	0.025541	0.001731	0.003789
S_01819	temperate_japonica	-0.231059	-0.120464	0.009443	0.008115	-0.013096	-0.027439	-0.002755	0.041018	-0.037263	0.033907
S_01820	temperate_japonica	-0.202385	-0.132926	0.024909	0.000236	0.018358	0.051499	-0.00596	0.020793	0.003196	-0.002177
S_01821	temperate_japonica	-0.274852	-0.108469	-0.02631	-0.001419	-0.007712	0.013905	0.011956	0.001572	0.017611	-0.021239
S_01822	temperate_japonica	-0.264934	-0.084813	-0.016089	0.022332	0.009164	-0.009169	-0.009731	-0.021326	-0.030809	-0.030391
S_01823	temperate_japonica	-0.27274	-0.084095	0.012316	0.046988	-0.014261	-0.010054	0.00135	0.012721	0.019959	-0.010764
S_01824	temperate_japonica	-0.236408	-0.123885	-0.007289	0.00896	-0.036303	0.020447	-0.004885	0.006788	0.003917	-0.00998
S_01825	temperate_japonica	-0.26169	-0.138086	0.010272	-0.005036	-0.001718	0.0075	0.044253	-0.022878	0.001637	-0.013943
S_01826	temperate_japonica	-0.226812	-0.088044	0.001455	-0.03105	-0.017488	0.012336	-0.031075	0.007301	0.011611	0.016894
S_01827	temperate_japonica	-0.220222	-0.147744	-0.025507	-0.042567	0.018759	0.005163	-0.007905	0.013324	-0.028718	-0.0026
S_01828	temperate_japonica	-0.253005	-0.112003	0.002668	0.009132	-0.019052	-0.027922	0.015445	0.004012	-0.038116	-0.008377
S_01829	temperate_japonica	-0.245628	-0.123698	0.003509	-0.007591	0.005257	-0.007187	0.016596	-0.030718	-0.011634	0.012063
S_01830	temperate_japonica	-0.271256	-0.157545	-0.005998	-0.024132	0.017113	-0.018286	-0.060155	-0.013758	-0.000773	0.002486
S_01831	temperate_japonica	-0.23985	-0.121451	-0.011819	0.022591	0.016057	0.006182	-0.003665	0.010063	0.000455	-0.000749
S_01832	temperate_japonica	-0.236155	-0.124829	0.040003	-0.019421	-0.028519	0.000389	-0.037485	0.00463	-0.034298	-0.004504
S_01833	temperate_japonica	-0.202363	-0.117982	-0.008014	0.039614	-0.000231	-0.034547	0.015702	0.014515	0.011529	0.012169
S_01834	temperate_japonica	-0.224692	-0.073178	-0.004689	-0.020889	0.004851	0.00624	0.006979	0.015592	0.015056	0.006399
S_01835	temperate_japonica	-0.267341	-0.130279	0.002779	-0.009381	-0.0051	-0.046841	0.022482	-0.01291	0.025914	-0.030585
S_01836	temperate_japonica	-0.193897	-0.078088	-0.035275	0.012322	-0.022802	0.015236	0.01596	-0.002347	-0.003283	-0.008393
S_01837	temperate_japonica	-0.217977	-0.071272	0.019372	0.01621	0.038211	0.014305	-0.003633	0.001931	-0.004595	-0.01123
S_01838	temperate_japonica	-0.238091	-0.107961	0.030577	-0.012949	-0.012716	-0.0032	-0.032263	0.024693	0.028264	0.000684
S_01839	temperate_japonica	-0.249156	-0.092392	0.000884	0.024542	0.002972	0.031319	0.023318	-0.010035	0.010945	0.017696
S_01840	temperate_japonica	-0.234657	-0.123927	0.006052	-0.033612	0.020241	0.008376	-0.020795	-0.004509	0.01481	-0.030167
S_01841	temperate_japonica	-0.190446	-0.130421	0.011237	0.022868	0.031783	-0.02645	-0.042278	-0.000425	-0.019222	-0.036679
S_01842	temperate_japonica	-0.226302	-0.058745	-0.027715	0.018203	-0.028377	-0.001009	0.038227	-0.034446	0.028457	-0.017303
S_01843	temperate_japonica	-0.239031	-0.125368	-0.014492	0.004222	-0.04906	-0.016676	0.041737	0.03394	0.010893	0.027449
S_01844	temperate_japonica	-0.236208	-0.126142	0.004183	0.027079	0.020258	0.014554	-0.053104	-0.002706	-0.007517	0.010438
S_01845	temperate_japonica	-0.244639	-0.153056	0.02099	0.008818	-0.008818	-0.032837	0.003726	-0.001449	0.021942	-0.006725
S_01846	temperate_japonica	-0.271569	-0.081269	-0.024895	0.013183	-0.018112	0.01923	0.04278	0.001687	-0.008939	-0.002189
S_01847	temperate_japonica	-0.253481	-0.126165	0.003549	-0.027639	-0.021228	0.004453	-0.018746	0.011937	-0.009685	-0.000193
S_01848	temperate_japonica	-0.21234	-0.113479	0.017346	-0.022884	-0.016298	-0.004296	-0.006665	-0.010611	-0.027574	-0.054588
S_01849	temperate_japonica	-0.234013	-0.122397	-0.014839	0.012153	0.019329	-0.005835	-0.009155	0.008126	0.017889	-0.01908
S_01850	temperate_japonica	-0.220449	-0.094184	0.007871	0.026557	-0.035104	-0.023273	0.009284	0.015152	-0.023871	-0.017886
S_01851	temperate_japonica	-0.243612	-0.110721	-0.015801	0.005763	0.026023	0.030086	0.015645	0.002224	-0.033616	0.005285
S_01852	temperate_japonica	-0.272831	-0.088358	0.00721	-0.000135	-0.025685	0.010569	-0.025591	0.002511	-0.02541	-0.008833
S_01853	temperate_japonica	-0.255809	-0.068428	-0.000575	0.01862	-0.019211	-0.017548	-0.006561	0.004421	-0.035977	-0.00205
S_01854	temperate_japonica	-0.223593	-0.159385	0.016931	0.014468	-0.005369	0.021486	0.017209	-0.006352	-0.021227	0.015695
S_01855	temperate_japonica	-0.236223	-0.120422	-0.025357	0.023567	-0.015351	-0.0033	-0.014295	0.032452	0.014295	0.024759
S_01856	temperate_japonica	-0.22122	-0.161664	-0.005673	0.010851	0.030116	-0.05042	0.005639	0.009404	-0.019433	0.005162
S_01857	temperate_japonica	-0.250422	-0.071187	0.035485	0.014361	0.010653	0.022326	-0.000405	0.024231	8.3e-05	-0.000655
S_01858	temperate_japonica	-0.214802	-0.133465	0.010907	0.027526	0.022192	0.005869	-0.012465	-0.021618	0.002201	0.0268
S_01859	temperate_japonica	-0.29329	-0.099289	-0.000386	-0.009459	-0.033174	0.047118	0.000959	0.011336	0.034143	-0.008736
S_01860	temperate_japonica	-0.233496	-0.112425	0.00698	0.029359	-0.006287	-0.033188	-0.021992	0.015293	0.018375	-0.019706
S_01861	temperate_japonica	-0.244204	-0.112133	0.018437	-0.003729	-0.006787	0.024638	0.001411	-0.012967	-0.023117	0.009444
S_01862	temperate_japonica	-0.193103	-0.178793	-0.023631	0.010761	-0.022864	-0.000381	-0.000719	-0.003904	0.016643	0.0153
S_01863	temperate_japonica	-0.275508	-0.08743	0.009559	0.002132	1.6e-05	-0.021131	0.007832	-0.006599	0.00536	0.044511
S_01864	temperate_japonica	-0.265124	-0.038277	0.018226	0.019786	0.02216	0.006177	-0.025255	-0.042867	-0.042929	-0.01657
S_01865	temperate_japonica	-0.229688	-0.132639	-0.001764	0.005329	0.021825	0.026985	0.032599	0.029413	-0.016387	-0.01378
S_01866	temperate_japonica	-0.265137	-0.104594	-0.011183	0.005657	0.011713	-0.004728	-0.01391	-0.011359	0.006117	0.027737
S_01867	temperate_japonica	-0.257161	-0.133432	0.023111	0.004318	-0.019696	0.002438	-0.029377	-0.007776	-0.012349	0.023982
S_01868	temperate_japonica	-0.261059	-0.122725	0.030654	0.021226	0.001634	0.014194	0.03765	0.001445	0.016164	-0.003141
S_01869	temperate_japonica	-0.243627	-0.127468	0.018881	0.032495	0.005498	-0.004022	-0.001129	-0.019998	-0.02634	-0.040604
S_01870	temperate_japonica	-0.231478	-0.112443	-0.004637	-0.022133	0.025322	-0.013278	-0.014933	-0.016579	0.018973	0.028708
S_01871	temperate_japonica	-0.275268	-0.115902	0.000419	0.018443	-0.012937	0.027056	-0.011545	-0.004087	-0.014723	-0.008639
S_01872	temperate_japonica	-0.251806	-0.131447	-0.004011	-0.016847	-0.045776	0.030657	-0.00899	0.016929	0.006412	0.00374
S_01873	temperate_japonica	-0.245717	-0.100135	0.003707	-0.004991	-0.003172	0.008235	-0.016239	0.005476	-0.033482	0.006035
S_01874	temperate_japonica	-0.257936	-0.128117	0.013574	0.016651	-0.032442	-0.005962	-0.001086	-0.009694	0.00546	-0.021563
S_01875	temperate_japonica	-0.255667	-0.089432	0.008934	-0.024441	0.005164	0.015705	0.01097	-0.007834	-0.011581	0.020048
S_01876	temperate_japonica	-0.260392	-0.112247	0.009924	0.0099	0.030506	0.017565	-0.00559	-0.013709	-0.027599	-0.035263
S_01877	temperate_japonica	-0.211669	-0.11163	0.022061	0.005287	-0.012111	-0.002703	0.006442	-0.003886	0.006298	-0.021985
S_01878	temperate_japonica	-0.244851	-0.107396	0.009963	-0.0189	-0.002896	0.006582	0.009053	0.019731	-0.006103	0.01671
S_01879	temperate_japonica	-0.274985	-0.162222	-0.00303	-0.02276	0.008224	-0.022497	0.020717	0.015358	0.016427	0.01314
S_01880	temperate_japonica	-0.26408	-0.104843	0.015971	-0.017146	-0.002005	-0.021533	-0.008629	0.008216	0.009671	-0.02485
S_01881	temperate_japonica	-0.218864	-0.098371	0.005007	0.019451	-0.022312	-0.013704	0.021552	-0.018138	-0.048315	0.022731
S_01882	temperate_japonica	-0.261873	-0.075765	-0.031486	-0.016072	-0.00362	-0.009059	-0.024899	-0.005118	-0.026038	0.003341
S_01883	temperate_japonica	-0.261049	-0.111993	0.028523	-0.013177	0.016107	0.026744	-0.019877	-0.005144	-0.04294	-0.005992
S_01884	temperate_japonica	-0.229752	-0.087478	-0.007941	0.046475	0.002784	-0.016577	0.000293	-0.043007	-0.015466	-0.028129
S_01885	temperate_japonica	-0.26708	-0.12295	-0.037958	-0.015316	0.018808	-0.037561	-0.014916	0.027709	-0.014059	0.019732
S_01886	temperate_japonica	-0.197597	-0.123488	0.003568	-0.005425	0.013387	0.016918	-0.028025	-0.016292	-0.033006	-0.027028
S_01887	temperate_japonica	-0.21074	-0.152091	0.007181	-0.015261	-0.027644	-0.007181	0.018315	-0.012063	0.002964	0.001677
S_01888	temperate_japonica	-0.258409	-0.075451	-0.015803	0.04943	0.032568	-0.016481	0.008832	-0.034482	0.006378	0.022539
S_01889	temperate_japonica	-0.217082	-0.132267	-0.018879	0.015376	0.027909	0.016035	-0.008871	-0.010479	-0.033393	-0.000583
S_01890	temperate_japonica	-0.232975	-0.119204	0.013075	0.007394	0.023177	-0.002034	-0.015569	-0.00387	0.022684	-0.013141
S_01891	temperate_japonica	-0.236441	-0.111894	0.008146	-0.028088	0.025748	-0.028668	-0.034698	-0.017096	0.010864	-0.0188
S_01892	temperate_japonica	-0.264836	-0.120543	0.023814	0.031845	0.023611	-0.012103	0.006394	0.034714	0.031812	0.020029
S_01893	temperate_japonica	-0.253812	-0.077387	0.000181	-0.033521	-0.032439	0.00732	0.003505	-0.029531	0.010106	0.028159
S_01894	temperate_japonica	-0.195114	-0.102211	0.010711	0.010296	-0.002498	-0.001467	0.023835	-0.006356	0.034833	-0.046192
S_01895	temperate_japonica	-0.25524	-0.070225	-0.004047	0.009329	-0.000974	-0.005796	0.022939	0.008928	0.0165	-0.031714
S_01896	temperate_japonica	-0.213596	-0.143062	0.017186	0.004727	0.012248	-0.0116	-0.002999	-0.013272	0.01661	0.007775
S_01897	temperate_japonica	-0.257051	-0.154555	-0.019521	0.000467	-0.036262	0.025637	0.026935	0.014559	-0.027009	-0.001641
S_01898	temperate_japonica	-0.258432	-0.115983	0.001396	0.027737	-0.007948	-0.026925	-0.052331	-0.015044	0.037976	-0.005631
S_01899	temperate_japonica	-0.265231	-0.096635	0.021036	-0.006022	0.000672	0.028999	0.023764	-0.028442	0.001537	0.023068
S_01900	temperate_japonica	-0.230879	-0.084228	0.006625	-0.006443	-0.004991	0.019348	-0.002551	-0.005321	0.015863	0.017773
S_01901	temperate_japonica	-0.238968	-0.075752	-0.037892	0.010511	-0.020115	-0.005803	0.001921	-0.019402	0.044295	0.001305
S_01902	temperate_japonica	-0.250478	-0.075364	-0.011032	0.010662	0.028377	0.013069	-0.004544	0.002796	0.059602	0.046138
S_01903	temperate_japonica	-0.307309	-0.091784	-0.008978	-0.010133	-0.036017	-0.008149	0.017933	-0.009999	-0.005326	0.054155
S_01904	temperate_japonica	-0.233466	-0.109767	-0.012223	-0.021997	0.036929	0.042084	0.011084	0.000577	-0.018338	0.010127
S_01905	temperate_japonica	-0.210461	-0.121529	0.022674	0.017013	-0.009802	-0.019672	-0.025877	-0.004746	-0.029789	-0.019428
S_01906	temperate_japonica	-0.208186	-0.124315	-0.005399	-0.002757	-0.015518	0.000459	0.001732	-0.044636	0.017933	-0.021603
